cluster_type,cluster_id,member_count,document_count,documents,sample_text,member_block_ids
exact,EXACT-154,5,5,netgear-r6350.pdf;netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,"You can log in to the router and check if new firmware is available, or you can manually load a specific firmware version to your router.",27dd55d7-9b49-5929-9722-1aa90a62ff5c;b6c84e0f-5465-58a5-bbae-bae5695547a0;c17b71fe-00f4-58d6-ab9c-5324c73c8adc;9e480144-03b1-5c7e-974a-25e5cdd649cd;bf70974b-abe4-52d5-91e9-1190360ded13
exact,EXACT-155,6,6,netgear-r6350.pdf;netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf;netgear-xr500.pdf,"You can ping the router from your computer to verify that the LAN path to your router is set up correctly. **To ping the router from a Windows-based computer:** 1. From the Windows toolbar, click the **Start** button and select **Run**. 2. In the field provided, type **ping** followed by the IP addr",b6ce6497-49a9-5a9f-a737-af08a875eaa5;4211a1a2-59d1-5309-b819-4df2e2e2dcaf;742aebb8-def7-557e-90b0-9a86f89c3e00;b60d283b-acea-5673-be03-c506dc1df859;2dd1b281-ddee-5128-affd-a5571b00efba;e0c19efb-dc96-50ef-85d6-d3c29f585eba
exact,EXACT-156,2,2,netgear-rax120.pdf;netgear-rax50.pdf,You can set up an IPv6 Internet connection if the router does not detect it automatically. **To set up an IPv6 Internet connection:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. En,035c81e3-b10a-52dc-8b00-522d825562d0;2d710e2c-fca4-5a53-a28f-503997ac9004
exact,EXACT-157,3,3,netgear-r6350.pdf;netgear-r7000.pdf;netgear-raxe500.pdf,You can set up an IPv6 Internet connection if the router does not detect it automatically. **To set up an IPv6 Internet connection:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. En,3a37ef65-9cbd-5b71-a3b2-75bd36b40836;813f2028-c3d4-5440-b95b-590eb3046438;b816928d-e7e2-59ca-aa8b-2a27d64e9ed0
exact,EXACT-158,3,3,netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,You can set up the router to create an Internet Protocol television (IPTV) port that can lease an IP address from your IPTV service provider. Use this feature only if you subscribe to an IPTV service and your IPTV service requires an intranet address. Some IPTV ports cannot work behind NAT because t,dffbff0d-dbad-54a9-9134-59aefb3504d0;463e8a0a-d562-5a9b-929f-41de59dd3fae;6577d9c7-7fba-5d34-bd0f-16bd4e95d3de
exact,EXACT-159,3,3,netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,"You can turn off the WiFi signal from your router at times when you do not need a WiFi connection. For example, you might turn it off for the weekend if you leave town. **To set up the WiFi schedule:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. ",0554640d-94ce-588b-a554-84c6c060c75b;187e369f-16e9-54a8-a092-de5c61099c01;e7b3f47e-85d5-5b8b-923d-4e3087072fae
exact,EXACT-160,2,2,netgear-r6350.pdf;netgear-raxe500.pdf,You can use access control to block or allow access to the Internet through your router. **To set up access control:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. Enter the router ,5a0213ba-a2ac-5ddb-bbf3-750af59fb73f;2940f4fd-f711-5b54-96e4-f97ef6963921
exact,EXACT-161,2,2,netgear-rax120.pdf;netgear-xr500.pdf,You can use OpenVPN software to remotely access your router with virtual private networking (VPN). This chapter explains how to install and use OpenVPN software to set up a VPN tunnel. The chapter contains the following sections: • About VPN connections • Enable OpenVPN service in the router • Insta,f4c62c6b-2c4d-538b-ac40-864c9d363e5b;65385cd2-6246-518e-b040-06f2fe7c3662
exact,EXACT-162,3,3,netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,You can use port forwarding and port triggering to set up rules for Internet traffic. You need networking knowledge to set up these features. This chapter contains the following sections: • Manage port forwarding to a local server • Port triggering,0ddbb1e1-8378-58bb-a401-030cda7d27be;474a2084-fc39-5558-81eb-f178b53a6d21;eea5cfc1-72fe-5e1b-96ce-ddd7ec1b165e
exact,EXACT-163,2,2,netgear-rax120.pdf;netgear-rax50.pdf,You can use the network access control list (ACL) on the router to block or allow access to your network and the Internet. The ACL identifies a WiFi or wired device by its MAC address. The router detects the MAC addresses of the devices on the network and either allows or denies access. The router d,600d0522-23c8-53cd-b69c-cf07ab9b4f8b;9a5a5bff-8b53-5c37-9d87-9ce596f7433e
exact,EXACT-164,2,2,netgear-r6350.pdf;netgear-r7000.pdf,You can use the Setup Wizard to detect your Internet settings and automatically set up your router. The Setup Wizard is not the same as the pages that display the first time you connect to your router to set it up. **To use the Setup Wizard:** 1. Launch a web browser from a computer or mobile device,e697d549-12b3-54de-89de-9cefe5ea9405;9213a4bb-497e-56d3-be43-8791bb53a54e
exact,EXACT-165,2,2,netgear-rax120.pdf;netgear-raxe500.pdf,You can use the Setup Wizard to detect your Internet settings and automatically set up your router. The Setup Wizard is not the same as the pages that display the first time you connect to your router to set it up. **To use the Setup Wizard:** 1. Launch a web browser from a computer or mobile device,aa4233c9-79c8-5cb6-b60b-761ae7361cc0;875a5033-6dfd-575b-8a2c-9fb4ed6c7e5d
exact,EXACT-166,2,2,netgear-rax120.pdf;netgear-xr500.pdf,You can use Time Machine to back up your Mac computers onto a USB hard drive that is connected to a USP port on the router. You can access the connected storage device from your Mac with a wired or WiFi connection to your router. **Note:** The following instructions might be different depending on t,086f37ff-ba18-5847-88f6-ffe14b704d3a;32e7d300-3c31-5618-9a36-23c7a44e168d
exact,EXACT-167,2,2,netgear-r6350.pdf;netgear-r7000.pdf,You can use Time Machine to back up your Mac computers onto a USB hard drive that is connected to one of the router’s USB ports. You can access the connected storage device from your Mac with a wired or WiFi connection to your router. **Note:** The following instructions might be different depending,7f324918-7486-592f-b707-246a06dbe960;33d43466-377a-5cce-b968-3ee01616ec0f
exact,EXACT-168,4,4,netgear-r6350.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,You can view all computers and devices that are currently connected to your network. **To view devices on the network:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. Enter the route,3835ef8f-a7c0-59d5-beee-b439588447f3;b5dd9b49-db70-5873-bdab-509974bce209;4803ab48-f456-5f0c-95d6-a1e621e31102;a6a62862-6e43-586d-bdea-ec775feb6a07
exact,EXACT-169,2,2,netgear-rax50.pdf;netgear-raxe500.pdf,You can view network folders on a storage device that is connected to the router. **To view network folders:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. Enter the router admin us,9274feba-6fe4-5b35-9e0c-79e0d0b62e1f;5e5c51b3-dccd-5818-b9ae-65b70b14cfda
exact,EXACT-170,7,7,netgear-r6350.pdf;netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf;netgear-rbk852.pdf;netgear-xr500.pdf,You can view or change the router’s Internet connection settings.,dbca2b5a-8673-5396-be6d-051cb0b860c4;7e389eff-b1fc-52c6-9c31-67af5c617208;65608cf6-4472-516c-89ee-e4b9fd6ad9c9;a7e2f2d9-fef3-5101-bf0c-1e741a0a3478;9a813aa3-7b5e-5f78-9e55-a862a8961911;4fc345fe-3acc-5522-87ca-7bb169893a82;57de6a0a-7950-51e6-ae2d-6b4a3b64321d
exact,EXACT-171,3,3,netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,"You can view or configure wide area network (WAN) settings for the Internet port. You can set up a DMZ (demilitarized zone) server, change the maximum transmit unit (MTU) size, and enable the router to respond to a ping to its WAN (Internet) port. **To view or change the WAN settings:** 1. Launch a ",304579c0-2505-541b-9272-41a33abdc404;2644fbb0-15d0-5d42-a0ad-66da0c7392da;2688cb60-f212-54f4-8ab5-e5f8a0e24d13
exact,EXACT-172,4,4,netgear-r6350.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,"You can view router information, the Internet port status, and WiFi settings. **To view information about the router and the Internet, modem, and WiFi settings:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**",6c6e7f93-dc23-57df-8cb4-4e5e8b6429f8;831da047-4284-54aa-ab28-c39a018336ae;0f4aebc2-b532-542c-857f-5cc34359b93a;18779218-1870-5b0f-a54a-58ead6e53840
exact,EXACT-173,2,2,netgear-r7000.pdf;netgear-xr500.pdf,"You must install the ReadySHARE Printer utility on each computer that will share the printer. After you install it, the utility displays as NETGEAR USB Control Center on your computer. For more information about how to use the NETGEAR USB Control Center, visit https://www.netgear.com/support/product",fc33c937-ddb8-5b98-8464-214b6b7107e0;36e9e7a0-730a-5a94-8c09-92a00ff9b9d0
exact,EXACT-174,2,2,netgear-r7000.pdf;netgear-raxe500.pdf,"You must install this software on each Windows computer, Mac computer, iOS device, or Android device that you plan to use for VPN connections to your router.",aa1a9020-2d26-56b6-b111-03a8e5731486;ad238984-1694-50d4-a16a-6dfe1d0edeb0
exact,EXACT-175,2,2,netgear-r7000.pdf;netgear-raxe500.pdf,You must specify the VPN service settings in the router before you can use a VPN connection. **To specify the VPN service:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. Enter the r,0adc3911-da25-5284-9caa-419738571f93;66527a8a-d8be-5acb-8f2d-4b936114d54c
exact,EXACT-176,3,3,netgear-r7000.pdf;netgear-rax120.pdf;netgear-raxe500.pdf,"Your package contains the router, the power adapter, and an Ethernet cable. Figure 1. Package contents",170780d1-9839-5848-8bcf-c5f008e1fe10;89d399fa-1c1b-5d37-b35a-194ce673ec69;8a1be461-4020-5f1a-ba04-c26ff0b497e5
exact,EXACT-177,2,2,netgear-r6350.pdf;netgear-xr500.pdf,"Your router comes with free backup software for all the Windows-based computers in your home. Connect a USB hard disk drive (HDD) to the router for centralized, continuous, and automatic backup. The following operating systems support ReadySHARE Vault: • Windows 10 • Windows 8.1 • Windows 8 • Window",ed536e0f-08f2-5721-ab4d-1fe777227d23;144e139f-801f-5611-801c-e47bc10b1cbf
template,TEMPLATE-001,7,4,netgear-r6350.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,**CAUTION:** This process erases all settings that you configured in the router. **To erase the settings:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. Enter the router admin user ,30cb5af4-ad9a-5de4-b044-140768a610eb;06daaeef-ec94-5d0f-8314-953d3a240463;7a9eebd9-f5d2-5c21-9c8c-a42022709c2d;03a4fccb-bb0c-56ec-b67b-eee79c190813;949f4076-a01d-5589-9000-e07d2468d8e1;f9673d04-056e-532b-8ac6-56d5d560625e;38a0105f-ff6d-5aab-bcb3-0f08611feefb
template,TEMPLATE-002,2,1,netgear-r7000.pdf,**Caution:** This process erases all settings that you configured in the router. **To erase the settings:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. Enter the router user name a,15f7c9fd-b0eb-54db-a39c-b7fe7362e944;08c13974-10e3-5210-9032-0e3def519062
template,TEMPLATE-003,5,5,netgear-r6350.pdf;netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,"**CAUTION:** This process erases all settings that you configured in the router. **To reset the router to factory default settings:** 1. On the back of the router, locate the **Reset** button. 2. Using a straightened paper clip, press and hold the **Reset** button for at least five seconds. 3. Relea",a8ed97f6-b0c8-5d7e-b5cc-af310c2cb700;0a257dcc-14da-5a65-8bbb-86278eb6021d;fa416218-84aa-5950-9d59-e6993480f2cd;db85c08a-eeba-5dfb-96da-0dde84583dbf;8e160d72-d9c0-5e0b-b624-739f05be19bb
template,TEMPLATE-004,2,2,netgear-r6350.pdf;netgear-raxe500.pdf,"**To access a USB device and download files from your Windows-based computer** **using VPN:** 1. On your Windows-based computer, open the Windows file manager and select **Network**. **Note:** See your computer’s documentation for information about how to display the network resources. The network r",0aa14853-bbdb-5423-a96f-03caf3c8beea;5743bf89-9507-504d-8e68-8555014cc89a
template,TEMPLATE-005,6,6,netgear-r6350.pdf;netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf;netgear-xr500.pdf,"**To access the USB storage device from a Windows-based computer:** 1. Connect a USB storage device to a USB port on your router. 2. If your USB storage device uses a power supply, connect it. You must use the power supply when you connect the USB storage device to the router. When you connect the U",e82db2d4-7ff7-5c72-9e44-bc9094163aa4;da2688dc-eac4-5b81-8674-1b93947baba6;e13591fd-08dc-5203-afd5-4205421897f5;e428b8c4-ad7c-565b-a493-a0988ae76f4c;45794013-1cd5-503b-9879-5d012d28510c;47502ff3-0811-508c-908a-fc266fe16d1a
template,TEMPLATE-006,3,3,netgear-r6350.pdf;netgear-r7000.pdf;netgear-raxe500.pdf,"**To access your Internet service:** 1. Set up the router to allow VPN access to your Internet service. See Set Up VPN Client Internet Access in the Router on page 175. 2. On your computer, launch the OpenVPN application. The **OpenVPN** icon displays in the Windows taskbar. 3. Right-click the icon ",82a8ed40-4b13-5657-84ed-303251c835db;1541c129-4603-5d63-a920-e35f5533af8b;f28a4c35-4d28-56c9-a6aa-9d30d17a3c6c
template,TEMPLATE-007,2,2,netgear-r7000.pdf;netgear-raxe500.pdf,**To add a port triggering service:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. Enter the router admin user name and password. The user name is **admin**. The password is the one,4b4c49da-48ba-5242-b701-b1e1a0ba2b65;aa760bc0-525c-5797-a3bd-b5f4420a23b5
template,TEMPLATE-008,2,2,netgear-rax120.pdf;netgear-rax50.pdf,**To add a port triggering service:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. Enter the router admin user name and password. The user name is **admin**. The password is the one,9666c3ba-4646-59ef-9081-009ee8bd5f26;7e9b0fc0-f9a6-580c-8f5b-d9ffe62c67c7
template,TEMPLATE-009,5,5,netgear-r6350.pdf;netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,**To back up the router’s configuration settings:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. Enter the router admin user name and password. The user name is **admin**. The passw,4690be21-1100-5101-8a7c-2bc44fc90fc1;0058c9fc-4a38-5116-8c01-bade3d1e17eb;adf1a780-3d6f-51be-a84f-8ac3505f535c;0e8a4859-ac3f-57fd-a7ae-a5affebcdfde;c1de8d02-dd98-5ba2-acde-79471af13ad3
